system,split,parameter_name,parameter_value,default_threshold,precision,recall,f1,tp,fp,fn,tn,num_positive_edges,num_negative_edges,num_candidate_edges,graphs_evaluated,max_nodes,target_graphs,parent_temperature,weights_path,data_path
TT,abnormal,parent_threshold,0.74,,0.9931724,0.81803575,0.89713656,4073,28,906,82985,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.75,,0.99363057,0.81462141,0.89526542,4056,26,923,82987,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.76,,0.99408867,0.81060454,0.89301914,4036,24,943,82989,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.77,,0.99430693,0.80678851,0.89078612,4017,23,962,82990,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.78,,0.99453416,0.8039767,0.88916037,4003,22,976,82991,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.79,,0.99451098,0.80056236,0.88705909,3986,22,993,82991,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.8,,0.99523571,0.79714802,0.8852459,3969,19,1010,82994,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.81,,0.99546599,0.79373368,0.88322718,3952,18,1027,82995,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.82,,0.99620637,0.79112272,0.88189858,3939,15,1040,82998,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.83,,0.99619579,0.78891344,0.88052006,3928,15,1051,82998,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.84,,0.9969419,0.78569994,0.8788049,3912,12,1067,83001,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.85,,0.99718238,0.78188391,0.87650569,3893,11,1086,83002,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.86,,0.99742732,0.77867042,0.87457704,3877,10,1102,83003,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.87,,0.99766416,0.77204258,0.87047101,3844,9,1135,83004,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.88,,0.99817471,0.76882908,0.86861811,3828,7,1151,83006,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.89,,0.99842808,0.76541474,0.86653024,3811,6,1168,83007,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.9,,0.99868282,0.76139787,0.86404558,3791,5,1188,83008,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.91,,0.99893984,0.75697931,0.86128885,3769,4,1210,83009,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.92,,0.99893219,0.75155654,0.85776504,3742,4,1237,83009,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.93,,0.99919311,0.74613376,0.85431758,3715,3,1264,83010,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.94,,0.99972907,0.74111267,0.85121107,3690,1,1289,83012,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.95,,0.99972625,0.73348062,0.84615385,3652,1,1327,83012,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.96,,0.99972307,0.72504519,0.84051222,3610,1,1369,83012,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.97,,0.9997191,0.71480217,0.83358707,3559,1,1420,83012,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.98,,1.0,0.70034143,0.82376565,3487,0,1492,83013,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.99,,1.0,0.67463346,0.8057088,3359,0,1620,83013,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
